job_id,job_role,industry,country,year,automation_risk_percent,ai_replacement_score,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percent,skill_demand_growth_percent,remote_feasibility_score,ai_adoption_level,education_requirement_level
4536,Marketing Specialist,Healthcare,Brazil,2026,41.45,45.3,51.47,13001.17,13093.06,0.71,4.72,73.36,70.62,3
4537,Truck Driver,Manufacturing,India,2021,85.24,81.24,17.09,5728.99,5655.91,-1.28,-16.03,8.57,24.45,1
4538,Teacher,Education,Australia,2024,14.16,8.17,0.0,70883.82,68794.78,-2.95,-1.08,27.01,32.65,3
4539,Mechanical Engineer,Manufacturing,Singapore,2022,30.26,38.9,56.3,64781.75,69558.66,7.37,2.52,12.11,44.14,3
4540,Financial Analyst,Technology,Singapore,2025,44.54,64.91,36.67,42447.13,41659.78,-1.85,10.57,58.87,79.37,4
4541,Financial Analyst,Finance,UK,2021,62.97,54.82,65.67,36202.05,40207.56,11.06,-0.82,46.47,41.68,4
4542,Customer Support Rep,Transportation,Canada,2022,48.07,78.29,30.21,40433.35,37488.4,-7.28,-7.45,84.81,49.89,2
4543,Teacher,Healthcare,UK,2025,20.22,3.0,46.04,36361.46,36671.6,0.85,9.08,36.67,35.02,3
4544,Teacher,Healthcare,Australia,2026,12.33,10.99,31.0,73060.11,76786.29,5.1,-1.71,65.87,35.58,3
4545,Software Engineer,Finance,Singapore,2020,8.08,8.16,61.41,35330.08,41447.61,17.32,32.9,85.01,71.92,3
4546,Software Engineer,Retail,USA,2021,8.61,5.96,49.18,92131.38,96691.41,4.95,10.06,74.72,80.06,3
4547,Mechanical Engineer,Technology,Germany,2023,23.14,17.05,22.09,48627.36,50215.73,3.27,5.66,28.2,44.65,3
4548,Software Engineer,Finance,India,2025,19.36,22.04,71.58,8086.54,9162.19,13.3,39.49,84.16,67.64,3
4549,HR Manager,Manufacturing,Singapore,2025,34.59,39.29,41.99,45691.93,44586.76,-2.42,-4.47,74.97,52.52,3
4550,Data Analyst,Technology,Japan,2024,22.21,55.34,35.87,30672.69,29598.35,-3.5,11.15,84.66,81.22,3
4551,Data Analyst,Finance,USA,2023,41.56,63.37,73.75,100095.87,105986.92,5.89,16.31,74.39,72.85,3
4552,Customer Support Rep,Technology,Germany,2022,67.28,77.58,19.66,40242.36,35853.47,-10.91,-15.08,68.86,47.55,2
4553,Financial Analyst,Healthcare,Japan,2026,55.83,58.19,63.76,52207.19,53710.14,2.88,-4.43,75.73,80.3,4
4554,Marketing Specialist,Retail,Australia,2022,46.26,44.71,75.61,54463.59,57406.57,5.4,10.58,74.89,50.84,3
4555,HR Manager,Education,Germany,2024,37.86,24.67,46.13,45219.87,45310.64,0.2,-3.6,43.5,43.81,3
4556,Data Analyst,Technology,Germany,2025,48.64,46.97,41.75,35479.0,37840.05,6.65,19.24,84.28,88.72,3
4557,Financial Analyst,Healthcare,India,2022,43.32,80.34,42.19,11494.12,10896.67,-5.2,-6.64,73.42,33.76,4
4558,Customer Support Rep,Finance,Australia,2022,67.74,78.18,25.29,42178.02,41251.65,-2.2,-8.25,85.62,54.52,2
4559,Teacher,Healthcare,Canada,2026,19.12,14.75,17.1,51100.51,53121.9,3.96,12.81,49.15,40.08,3
4560,Financial Analyst,Finance,Japan,2021,62.82,48.04,41.15,39409.34,38506.7,-2.29,3.49,66.91,47.75,4
4561,Marketing Specialist,Healthcare,Australia,2025,31.5,49.07,55.07,32142.59,33539.59,4.35,8.78,90.35,78.08,3
4562,Truck Driver,Transportation,Japan,2023,76.26,78.93,14.12,32326.02,33933.74,4.97,-1.96,4.75,45.82,1
4563,Marketing Specialist,Healthcare,Canada,2023,54.92,67.19,30.68,58914.67,58561.09,-0.6,16.13,64.65,60.69,3
4564,HR Manager,Education,Germany,2021,12.81,20.43,41.88,60051.94,61069.6,1.69,1.28,62.67,27.37,3
4565,HR Manager,Education,Brazil,2023,30.1,32.07,50.2,22777.73,24185.52,6.18,6.6,61.48,32.65,3
4566,HR Manager,Healthcare,Singapore,2025,36.19,18.57,51.36,30566.97,31280.98,2.34,6.01,59.0,53.94,3
4567,Data Analyst,Finance,Singapore,2026,24.74,37.65,51.3,37722.26,37558.76,-0.43,19.82,85.38,99.0,3
4568,Truck Driver,Transportation,Germany,2020,76.92,74.92,21.42,32389.31,31159.79,-3.8,-5.12,7.74,16.56,1
4569,Truck Driver,Retail,Canada,2020,80.91,84.5,25.16,47558.31,43817.45,-7.87,-17.62,3.68,21.78,1
4570,Truck Driver,Manufacturing,Germany,2023,76.11,73.7,36.29,32991.51,29893.71,-9.39,-6.08,8.21,47.57,1
4571,Teacher,Healthcare,USA,2026,11.01,7.77,26.92,54043.37,56886.89,5.26,-0.95,30.36,47.6,3
4572,Marketing Specialist,Technology,Germany,2021,45.41,54.64,40.29,34436.63,34937.22,1.45,13.3,70.12,39.4,3
4573,HR Manager,Manufacturing,Singapore,2026,30.65,10.28,40.71,41693.08,39259.86,-5.84,-2.59,73.73,58.12,3
4574,Customer Support Rep,Technology,Canada,2021,67.8,75.48,29.29,44598.41,40855.52,-8.39,-18.26,69.13,36.2,2
4575,Marketing Specialist,Retail,Germany,2021,59.78,43.93,67.3,29303.94,28600.72,-2.4,22.89,73.71,43.99,3
4576,HR Manager,Technology,Germany,2021,25.56,53.07,52.1,37580.86,36409.02,-3.12,6.99,63.46,22.01,3
4577,Truck Driver,Retail,Germany,2020,68.68,74.22,9.85,38549.7,36624.49,-4.99,-2.78,6.02,22.68,1
4578,Customer Support Rep,Finance,Brazil,2022,55.33,73.31,14.41,5563.35,5276.79,-5.15,-16.01,78.78,39.71,2
4579,Software Engineer,Retail,USA,2021,3.0,17.31,44.39,147719.87,140001.58,-5.22,29.87,85.61,71.5,3
4580,Software Engineer,Healthcare,Canada,2023,5.04,20.1,44.06,129229.77,149984.96,16.06,25.46,79.88,74.14,3
4581,Accountant,Education,UK,2024,78.36,79.34,25.68,56602.85,45867.46,-18.97,-13.85,87.75,57.19,3
4582,Financial Analyst,Energy,India,2025,60.92,54.69,51.61,6729.92,6796.66,0.99,-3.39,78.12,60.29,4
4583,Software Engineer,Technology,Australia,2021,16.51,9.42,55.62,71006.78,72313.0,1.84,23.09,83.38,68.29,3
4584,Mechanical Engineer,Transportation,India,2022,23.76,5.35,42.65,10713.77,12518.24,16.84,4.47,7.83,22.64,3
4585,Mechanical Engineer,Transportation,Japan,2024,8.22,32.65,44.04,57936.02,62111.2,7.21,-1.16,19.38,43.41,3
4586,Truck Driver,Manufacturing,Australia,2020,84.24,76.47,16.82,54273.74,48789.96,-10.1,-9.92,6.71,23.93,1
4587,Data Analyst,Retail,Australia,2026,25.9,28.93,56.78,65030.16,63746.0,-1.97,21.37,66.69,93.56,3
4588,Accountant,Manufacturing,UK,2021,63.03,67.42,37.74,25561.31,25564.06,0.01,-3.17,58.81,36.31,3
4589,Financial Analyst,Finance,Japan,2022,56.61,68.49,34.05,44728.6,40473.78,-9.51,-1.71,64.64,51.67,4
4590,Mechanical Engineer,Transportation,Canada,2026,23.48,19.48,46.14,30416.54,30615.85,0.66,6.21,9.87,63.26,3
4591,Mechanical Engineer,Energy,India,2023,23.49,31.25,48.23,7492.23,7849.42,4.77,6.33,7.69,29.97,3
4592,Software Engineer,Retail,India,2021,8.69,19.66,50.51,16427.29,17673.15,7.58,19.18,88.9,49.25,3
4593,Software Engineer,Retail,Canada,2022,11.3,15.91,73.64,91754.13,101218.33,10.31,14.56,78.32,68.18,3
4594,Mechanical Engineer,Energy,Australia,2022,20.97,31.28,47.64,74021.13,79090.95,6.85,16.03,29.3,33.28,3
4595,Accountant,Retail,Germany,2024,70.36,64.64,41.82,58124.63,54471.93,-6.28,-11.25,68.07,56.98,3
4596,Data Analyst,Retail,Australia,2022,50.64,71.99,47.87,50577.38,50249.29,-0.65,22.73,90.02,63.46,3
4597,Accountant,Education,Australia,2022,96.07,89.69,4.13,68671.46,63947.35,-6.88,-6.66,52.11,42.02,3
4598,Financial Analyst,Finance,Brazil,2025,54.46,38.5,42.1,16532.49,17553.34,6.17,4.71,84.51,55.77,4
4599,Truck Driver,Retail,Canada,2023,89.33,92.57,17.11,52260.9,47976.93,-8.2,-10.34,4.0,41.52,1
4600,Truck Driver,Retail,UK,2023,88.42,76.23,19.33,44886.07,43212.51,-3.73,-2.88,8.73,48.0,1
4601,Customer Support Rep,Technology,India,2026,49.1,72.08,44.89,5395.92,5313.17,-1.53,-14.28,91.22,69.62,2
4602,Truck Driver,Retail,Brazil,2023,68.84,81.08,24.56,8820.59,7609.21,-13.73,-16.11,13.14,28.56,1
4603,Software Engineer,Finance,UK,2022,11.25,11.72,56.07,49703.58,51470.4,3.55,31.62,85.26,75.15,3
4604,Marketing Specialist,Retail,Australia,2021,40.95,29.72,53.0,54089.17,58570.68,8.29,8.08,72.97,48.17,3
4605,Teacher,Healthcare,Germany,2022,9.06,3.0,12.19,58766.85,59205.13,0.75,9.36,47.51,26.07,3
4606,Teacher,Healthcare,Canada,2024,11.91,3.0,59.7,61950.49,65706.85,6.06,11.02,27.37,31.08,3
4607,Data Analyst,Healthcare,USA,2023,35.48,34.27,61.96,66767.01,76413.78,14.45,3.73,80.0,83.55,3
4608,Customer Support Rep,Retail,Canada,2023,64.52,72.1,31.56,33496.75,26792.17,-20.02,0.02,80.86,57.39,2
4609,HR Manager,Manufacturing,India,2024,43.0,20.44,42.39,10484.64,10668.96,1.76,8.0,54.98,31.84,3
4610,Data Analyst,Retail,Germany,2022,53.64,49.38,60.51,62632.9,67057.47,7.06,15.67,86.34,66.29,3
4611,Software Engineer,Retail,Singapore,2020,21.76,23.43,82.28,53136.35,59889.1,12.71,14.79,83.67,71.5,3
4612,Marketing Specialist,Retail,Brazil,2023,47.43,57.08,53.17,10513.07,11090.69,5.49,5.08,89.25,48.84,3
4613,Marketing Specialist,Technology,Brazil,2025,28.27,47.69,66.48,8143.03,8228.82,1.05,9.63,83.92,54.68,3
4614,Truck Driver,Manufacturing,Brazil,2020,84.39,83.75,15.92,10309.01,8678.3,-15.82,-12.56,7.42,15.15,1
4615,Data Analyst,Manufacturing,Japan,2026,36.58,31.66,82.19,42179.84,44252.83,4.91,21.2,81.09,85.77,3
4616,Customer Support Rep,Retail,Germany,2021,52.9,69.04,27.14,25715.82,23729.82,-7.72,-9.24,54.4,41.72,2
4617,Data Analyst,Technology,Singapore,2023,37.15,48.62,89.31,35349.14,38279.53,8.29,28.99,75.5,78.27,3
4618,Customer Support Rep,Finance,Germany,2026,45.55,69.33,40.25,37191.41,33865.52,-8.94,-19.78,67.93,93.58,2
4619,Teacher,Healthcare,USA,2022,32.36,11.56,32.36,55823.83,57607.47,3.2,9.94,53.86,21.38,3
4620,Accountant,Education,Singapore,2020,53.09,73.15,31.97,37013.6,30653.45,-17.18,-0.09,56.39,31.7,3
4621,Customer Support Rep,Transportation,USA,2024,68.74,72.6,14.45,51320.5,45276.42,-11.78,-11.73,87.84,75.28,2
4622,Marketing Specialist,Healthcare,UK,2025,49.96,68.59,44.07,55225.53,59561.49,7.85,14.59,71.51,87.8,3
4623,Truck Driver,Retail,Singapore,2024,81.73,86.1,6.84,31599.19,29858.16,-5.51,-13.27,4.19,63.44,1
4624,Data Analyst,Finance,Singapore,2025,40.12,41.8,85.94,51446.39,52457.32,1.97,16.33,84.21,93.95,3
4625,HR Manager,Technology,USA,2026,28.55,14.31,27.54,84634.1,81361.28,-3.87,9.75,51.39,60.23,3
4626,Customer Support Rep,Retail,UK,2024,87.23,65.56,26.25,21291.51,19816.51,-6.93,-6.42,69.45,69.77,2
4627,Accountant,Healthcare,Australia,2022,67.12,70.02,38.11,50889.45,48712.14,-4.28,1.91,61.66,39.23,3
4628,Truck Driver,Retail,Australia,2020,81.44,74.74,13.13,38802.73,37555.88,-3.21,-7.37,2.0,18.33,1
4629,Financial Analyst,Technology,Singapore,2020,53.32,67.51,41.89,53687.08,53710.16,0.04,-0.06,82.1,29.95,4
4630,HR Manager,Finance,India,2020,23.92,53.53,54.07,14631.18,14549.28,-0.56,8.33,60.84,22.42,3
4631,Marketing Specialist,Finance,Australia,2024,44.08,66.09,52.1,50676.21,54737.24,8.01,22.11,87.91,72.1,3
4632,Mechanical Engineer,Technology,UK,2023,24.33,31.59,57.52,55745.38,57317.41,2.82,10.27,25.93,40.46,3
4633,Accountant,Retail,India,2022,69.16,82.89,28.57,10216.43,8729.96,-14.55,-17.5,45.57,30.04,3
4634,Financial Analyst,Technology,Germany,2022,68.1,85.19,48.39,43274.89,41784.17,-3.44,3.78,64.91,47.92,4
4635,HR Manager,Manufacturing,Brazil,2024,27.6,28.26,34.5,9627.1,8953.55,-7.0,5.23,66.7,34.15,3
4636,Software Engineer,Finance,India,2022,16.75,29.68,23.22,18602.72,17801.72,-4.31,9.91,84.75,51.25,3
4637,Truck Driver,Energy,UK,2021,70.47,90.81,11.49,31544.55,28695.49,-9.03,-15.18,3.63,26.63,1
4638,Financial Analyst,Finance,Canada,2026,32.54,55.34,25.7,60609.01,54394.65,-10.25,7.35,79.12,83.12,4
4639,Mechanical Engineer,Technology,Germany,2022,18.15,17.75,59.61,53548.62,61346.93,14.56,5.0,19.46,46.86,3
4640,Financial Analyst,Healthcare,USA,2023,65.56,33.09,44.47,124983.7,118579.98,-5.12,-11.74,67.3,65.31,4
4641,Marketing Specialist,Retail,Germany,2023,37.33,48.79,55.55,40907.78,44052.57,7.69,-2.31,84.86,66.43,3
4642,Customer Support Rep,Technology,Japan,2026,81.71,77.56,23.09,31426.22,30144.37,-4.08,-17.82,82.42,87.48,2
4643,Marketing Specialist,Healthcare,Singapore,2024,34.52,35.61,58.44,29288.68,27988.46,-4.44,16.3,79.64,75.24,3
4644,Truck Driver,Transportation,Brazil,2022,79.43,81.41,24.76,8091.43,8007.74,-1.03,-4.73,10.97,32.04,1
4645,HR Manager,Finance,Australia,2026,23.36,17.02,46.38,51282.45,55426.58,8.08,-0.12,63.98,49.87,3
4646,Truck Driver,Energy,USA,2026,74.81,67.51,6.82,54487.19,48189.91,-11.56,-11.97,4.94,78.35,1
4647,Teacher,Education,India,2025,13.98,6.98,46.96,8185.54,8599.84,5.06,4.99,23.78,26.23,3
4648,Customer Support Rep,Transportation,UK,2022,70.51,66.04,24.04,39357.15,35983.87,-8.57,-4.44,59.46,49.67,2
4649,Software Engineer,Finance,UK,2025,21.86,10.2,46.13,98174.61,93841.21,-4.41,26.85,92.56,96.6,3
4650,Mechanical Engineer,Energy,UK,2026,23.56,16.77,67.55,52648.24,50610.25,-3.87,7.45,16.17,64.86,3
4651,Data Analyst,Finance,UK,2024,43.76,30.91,36.15,55365.56,60724.94,9.68,11.14,84.8,79.49,3
4652,Financial Analyst,Technology,Japan,2020,29.57,83.19,33.5,47270.93,42323.77,-10.47,-0.5,66.12,32.8,4
4653,Teacher,Healthcare,Germany,2025,14.79,11.35,42.17,64398.84,59669.32,-7.34,4.26,54.8,37.06,3
4654,Customer Support Rep,Technology,Japan,2023,72.46,90.42,27.94,26916.21,26076.7,-3.12,4.46,77.57,61.0,2
4655,Software Engineer,Technology,Singapore,2024,17.56,6.16,72.91,54422.36,56099.66,3.08,11.3,83.73,92.28,3
4656,Truck Driver,Retail,UK,2022,76.06,86.8,32.64,29114.09,26990.81,-7.29,-10.29,5.17,40.02,1
4657,HR Manager,Technology,Canada,2024,33.7,40.89,31.75,55405.93,60448.41,9.1,7.44,36.78,44.39,3
4658,Marketing Specialist,Technology,Canada,2023,38.0,55.78,72.99,58511.91,58580.32,0.12,19.49,99.0,57.64,3
4659,Financial Analyst,Technology,Japan,2023,48.54,59.85,44.93,34405.79,28102.05,-18.32,-4.39,61.16,59.38,4
4660,Mechanical Engineer,Technology,Brazil,2020,3.0,19.16,49.56,15530.38,17331.71,11.6,0.0,2.0,32.24,3
4661,Software Engineer,Finance,Canada,2021,9.36,10.83,52.48,68497.75,75021.76,9.52,21.82,98.11,69.48,3
4662,Accountant,Finance,Australia,2025,77.51,48.9,21.19,63512.57,58096.56,-8.53,-4.2,65.4,63.1,3
4663,Marketing Specialist,Retail,Germany,2025,30.31,52.18,53.59,49474.13,48867.33,-1.23,17.97,83.71,77.27,3
4664,Financial Analyst,Finance,Canada,2021,65.52,60.57,43.64,92705.21,83111.81,-10.35,11.65,58.74,44.36,4
4665,Marketing Specialist,Finance,Germany,2024,47.81,38.64,44.4,37392.62,35456.34,-5.18,12.58,87.45,77.98,3
4666,Financial Analyst,Healthcare,Singapore,2026,60.38,44.87,44.77,68839.48,62064.91,-9.84,-1.8,69.38,91.5,4
4667,Teacher,Education,Australia,2024,17.92,14.26,45.06,76925.27,76556.82,-0.48,3.23,40.33,30.33,3
4668,Data Analyst,Technology,Brazil,2025,45.4,27.96,52.59,13610.77,13400.52,-1.54,22.79,87.41,73.02,3
4669,Data Analyst,Healthcare,Brazil,2022,38.49,50.41,70.65,6904.57,7336.19,6.25,20.0,84.92,51.49,3
4670,Accountant,Retail,Singapore,2026,66.64,74.07,27.62,44386.86,40844.61,-7.98,-2.72,78.18,82.88,3
4671,Financial Analyst,Technology,USA,2025,56.98,77.15,41.4,80988.17,75243.88,-7.09,-0.36,53.37,83.17,4
4672,Teacher,Education,Brazil,2024,16.78,16.32,41.68,8958.38,9432.22,5.29,-0.22,21.0,20.25,3
4673,Financial Analyst,Finance,USA,2026,43.48,56.68,41.65,104716.15,101467.7,-3.1,3.25,67.45,87.99,4
4674,Financial Analyst,Technology,Germany,2025,53.36,48.53,27.34,57370.52,51423.29,-10.37,2.21,59.52,79.69,4
4675,Data Analyst,Healthcare,India,2021,38.69,32.28,62.22,6334.34,6453.02,1.87,18.54,61.4,44.26,3
4676,HR Manager,Technology,Canada,2020,27.33,39.51,25.06,79685.09,79513.84,-0.21,1.79,52.61,20.17,3
4677,HR Manager,Healthcare,Japan,2025,43.62,42.03,17.86,40099.1,41806.16,4.26,2.27,78.43,45.13,3
4678,Mechanical Engineer,Manufacturing,Canada,2026,18.04,35.24,52.84,98033.13,98669.43,0.65,7.82,11.59,58.32,3
4679,Truck Driver,Manufacturing,Canada,2025,87.91,83.31,23.34,53453.98,47123.24,-11.84,-23.34,8.22,68.31,1
4680,Truck Driver,Energy,USA,2025,75.36,78.67,24.1,54046.47,52387.72,-3.07,-16.63,8.91,76.04,1
4681,Customer Support Rep,Technology,India,2024,70.94,67.81,43.15,4372.41,3549.33,-18.82,-3.92,79.06,50.36,2
4682,Marketing Specialist,Healthcare,UK,2025,50.36,43.44,56.97,37591.58,34959.02,-7.0,10.31,80.72,78.07,3
4683,Accountant,Manufacturing,Brazil,2026,71.0,70.8,28.49,3146.05,2916.92,-7.28,-1.47,66.24,60.99,3
4684,Mechanical Engineer,Energy,India,2025,12.29,33.2,17.85,7952.04,8174.87,2.8,12.31,8.65,46.89,3
4685,Mechanical Engineer,Transportation,USA,2021,23.08,27.24,36.48,93143.76,95551.97,2.59,11.66,21.75,34.32,3
4686,HR Manager,Finance,Canada,2021,56.54,15.12,34.82,76546.75,74566.86,-2.59,0.18,48.37,26.24,3
4687,Truck Driver,Energy,India,2023,88.23,78.57,1.26,6410.04,6180.25,-3.58,-6.71,5.71,34.55,1
4688,Marketing Specialist,Retail,Japan,2024,33.59,69.59,66.15,41469.74,42017.57,1.32,16.77,82.53,69.14,3
4689,Truck Driver,Manufacturing,Canada,2023,75.1,66.12,12.83,45052.56,41955.58,-6.87,-26.07,10.37,51.09,1
4690,Customer Support Rep,Technology,Brazil,2021,67.57,66.58,12.16,4591.42,4874.73,6.17,2.07,69.8,38.14,2
4691,Truck Driver,Retail,Germany,2025,73.84,75.57,16.64,39579.43,36282.98,-8.33,-20.65,4.26,58.36,1
4692,Marketing Specialist,Finance,India,2025,31.32,55.06,40.73,7598.54,7600.12,0.02,5.85,79.03,58.35,3
4693,Mechanical Engineer,Transportation,UK,2024,40.01,34.11,58.4,45411.64,48561.2,6.94,11.32,17.42,61.16,3
4694,Marketing Specialist,Finance,USA,2024,65.61,39.04,44.2,65969.52,73270.29,11.07,4.83,69.46,76.57,3
4695,Data Analyst,Technology,USA,2024,31.08,39.69,45.36,87183.56,94947.01,8.9,29.05,77.65,86.38,3
4696,Customer Support Rep,Finance,India,2023,70.42,71.61,24.5,3000.0,2725.89,-9.14,-5.6,86.57,47.13,2
4697,Truck Driver,Manufacturing,Canada,2023,83.01,89.33,19.49,42224.25,37951.17,-10.12,-7.82,8.88,49.44,1
4698,Truck Driver,Energy,Germany,2021,75.48,97.0,7.68,45062.31,37482.34,-16.82,-18.54,8.06,26.39,1
4699,Truck Driver,Energy,India,2021,73.27,85.49,22.49,4145.43,3804.84,-8.22,-7.12,2.0,23.94,1
4700,Data Analyst,Technology,Germany,2026,41.47,39.7,78.3,62211.15,60850.34,-2.19,13.71,82.75,97.6,3
4701,Customer Support Rep,Technology,Germany,2024,82.53,74.83,20.69,38319.06,39750.72,3.74,-3.45,72.26,71.6,2
4702,Mechanical Engineer,Transportation,Singapore,2021,17.6,21.59,36.78,69678.36,71700.87,2.9,1.51,19.4,37.86,3
4703,Truck Driver,Transportation,UK,2024,78.02,76.05,28.43,35430.16,32133.66,-9.3,-10.2,9.4,62.14,1
4704,Teacher,Education,Germany,2022,12.35,11.75,20.89,58498.94,59203.64,1.2,0.31,34.36,27.1,3
4705,Data Analyst,Healthcare,Japan,2025,31.93,27.25,77.81,46577.8,47481.67,1.94,13.04,78.73,83.84,3
4706,Truck Driver,Manufacturing,USA,2021,76.29,74.03,5.2,46572.29,43871.5,-5.8,-1.12,10.2,32.73,1
4707,HR Manager,Manufacturing,UK,2021,19.24,25.9,33.49,44988.75,45575.69,1.3,8.21,59.09,27.47,3
4708,Marketing Specialist,Retail,Brazil,2021,50.04,42.57,48.33,11502.49,10586.44,-7.96,1.94,74.94,26.71,3
4709,Software Engineer,Technology,UK,2023,7.26,39.94,63.64,84389.91,92115.31,9.15,23.2,86.61,80.41,3
4710,Accountant,Retail,Germany,2026,63.81,72.93,26.94,59021.83,51620.27,-12.54,-1.33,76.55,73.66,3
4711,Software Engineer,Finance,USA,2024,18.24,24.44,64.04,156123.91,172095.55,10.23,34.25,94.86,98.63,3
4712,Truck Driver,Manufacturing,Brazil,2025,91.92,73.51,22.61,5015.01,5036.58,0.43,-14.72,2.0,49.12,1
4713,Teacher,Healthcare,Australia,2020,7.39,9.28,65.24,60439.39,63152.77,4.49,7.99,33.92,12.39,3
4714,Marketing Specialist,Healthcare,Singapore,2021,61.17,67.45,41.92,39233.54,38413.61,-2.09,11.86,95.81,48.24,3
4715,Mechanical Engineer,Manufacturing,UK,2022,30.82,26.88,33.44,49830.84,53866.14,8.1,-0.49,24.37,39.36,3
4716,Marketing Specialist,Technology,Singapore,2023,53.47,65.12,70.07,39440.93,39714.96,0.69,14.14,68.29,74.09,3
4717,Customer Support Rep,Retail,USA,2025,65.36,66.43,21.51,46345.49,38806.96,-16.27,-4.69,68.4,91.83,2
4718,Marketing Specialist,Healthcare,Canada,2024,31.99,45.27,48.18,67346.67,69922.62,3.82,15.02,89.4,71.35,3
4719,Customer Support Rep,Transportation,Australia,2025,60.01,69.31,23.99,49553.8,44224.87,-10.75,-13.19,72.43,74.58,2
4720,Accountant,Healthcare,USA,2022,73.9,87.36,34.61,82314.58,83019.51,0.86,-18.12,66.29,44.85,3
4721,Truck Driver,Manufacturing,India,2021,97.0,85.33,10.61,3211.2,2608.55,-18.77,-11.12,6.89,15.64,1
4722,HR Manager,Education,India,2023,35.28,39.74,38.0,17571.06,17777.09,1.17,-1.8,59.34,22.59,3
4723,Accountant,Healthcare,Australia,2023,69.0,72.71,26.3,52258.35,50240.43,-3.86,-5.91,83.92,50.04,3
4724,Financial Analyst,Finance,India,2024,60.71,57.06,42.42,11952.47,10442.32,-12.63,-7.16,73.4,52.35,4
4725,Financial Analyst,Finance,India,2020,56.04,49.17,21.89,16108.38,15476.6,-3.92,-0.24,66.68,24.76,4
4726,Truck Driver,Energy,UK,2025,88.98,68.99,21.91,25923.56,24069.79,-7.15,-22.06,5.53,71.61,1
4727,Mechanical Engineer,Transportation,USA,2022,33.79,13.69,50.91,81585.84,84839.33,3.99,10.12,46.82,44.06,3
4728,Marketing Specialist,Healthcare,Australia,2020,46.0,24.3,57.59,60009.47,66818.83,11.35,12.51,77.3,32.17,3
4729,Truck Driver,Transportation,Australia,2020,67.67,81.84,12.24,42883.36,41828.97,-2.46,-16.23,5.4,15.55,1
4730,Truck Driver,Manufacturing,Singapore,2024,73.29,82.53,17.99,35376.84,37704.63,6.58,-18.85,5.45,69.97,1
4731,Mechanical Engineer,Technology,USA,2022,30.01,22.19,52.75,91111.19,87551.49,-3.91,10.07,22.02,38.81,3
4732,HR Manager,Healthcare,Australia,2020,41.94,16.2,48.65,75840.74,74731.76,-1.46,3.99,70.67,21.12,3
4733,Teacher,Education,Japan,2025,19.59,11.74,44.84,36781.38,36491.56,-0.79,13.24,60.38,37.05,3
4734,Mechanical Engineer,Energy,UK,2021,24.97,20.52,31.87,54573.86,52896.43,-3.07,6.42,2.0,27.48,3
4735,Software Engineer,Healthcare,USA,2021,16.47,23.2,93.42,86632.8,92039.75,6.24,18.3,89.81,79.77,3
4736,Data Analyst,Healthcare,Singapore,2024,37.92,39.58,98.55,37692.17,44858.24,19.01,18.66,86.11,91.23,3
4737,Teacher,Healthcare,Australia,2026,12.17,10.25,22.28,62677.83,66545.46,6.17,0.73,37.18,38.52,3
4738,Truck Driver,Manufacturing,Canada,2022,82.35,91.7,14.01,45180.78,45751.09,1.26,-21.57,2.0,34.39,1
4739,Data Analyst,Healthcare,Japan,2022,44.66,68.43,63.4,41139.76,46406.92,12.8,9.92,95.6,62.5,3
4740,Accountant,Retail,USA,2025,67.68,87.12,32.19,68330.9,67207.51,-1.64,-5.85,60.59,68.91,3
4741,Marketing Specialist,Technology,Australia,2024,45.99,46.83,11.55,54011.18,56616.1,4.82,6.19,78.87,71.04,3
4742,Truck Driver,Transportation,Germany,2026,75.84,80.44,28.09,33646.34,29744.67,-11.6,-19.34,7.97,78.55,1
4743,Mechanical Engineer,Transportation,Australia,2024,32.27,7.04,54.36,78836.61,86632.65,9.89,13.12,27.99,50.12,3
4744,Software Engineer,Healthcare,Singapore,2022,22.56,7.25,51.25,76678.3,88119.95,14.92,7.29,92.68,81.92,3
4745,Teacher,Healthcare,Brazil,2023,16.88,10.47,25.11,8164.81,8259.79,1.16,1.13,27.56,18.18,3
4746,Financial Analyst,Energy,Brazil,2020,49.22,46.29,30.11,8220.53,7968.31,-3.07,0.77,73.56,30.91,4
4747,Marketing Specialist,Healthcare,India,2023,34.81,25.81,53.13,7101.21,7807.86,9.95,13.78,85.44,44.99,3
4748,Financial Analyst,Finance,Japan,2021,64.85,54.25,53.14,47160.96,46311.9,-1.8,-2.3,58.23,46.21,4
4749,Software Engineer,Finance,USA,2024,4.12,24.72,66.62,135350.77,146149.9,7.98,23.75,99.0,93.37,3
4750,HR Manager,Manufacturing,Japan,2021,22.42,7.22,48.76,48692.19,53963.94,10.83,4.0,51.95,27.98,3
4751,Teacher,Education,UK,2023,4.44,9.07,42.8,35315.71,33843.98,-4.17,2.11,41.24,23.48,3
4752,Customer Support Rep,Transportation,UK,2021,63.39,75.31,18.85,39659.67,37798.09,-4.69,-5.73,72.73,46.42,2
4753,HR Manager,Healthcare,Canada,2026,34.53,17.12,16.7,83238.68,83129.76,-0.13,0.71,40.55,52.04,3
